Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap,Articulated LH Elevator,Articulated RH Elevator,Articulated LW Roll Spoiler,Articulated RW Roll Spoiler,Articulated Propeller,Articulated Propeller 1,Articulated Propeller 2,Articulated Propeller 3,Articulated Propeller 4
76.375,0.87557466,0.19005147,1487.31811523,-141.43985,-60.33919,-0.00559,0.00874,0.00372,0.00595,0.00000,0.02028,-2.73836,-0.00000,-0.00005,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.400,0.87557411,0.19005110,1487.31823730,-141.43964,-60.33910,-0.00572,0.00858,0.00359,-0.00539,0.00000,0.02027,-2.73836,-0.00000,-0.00005,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.425,0.87557355,0.19005073,1487.31835938,-141.43953,-60.33876,-0.00558,0.00422,0.01330,0.00547,0.00000,0.02027,-2.73836,-0.00000,-0.00005,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.450,0.87557300,0.19005036,1487.31848145,-141.43932,-60.33868,-0.00543,0.00833,0.00354,0.00617,0.00000,0.02027,-2.73836,-0.00000,-0.00005,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.475,0.87557244,0.19005000,1487.31872559,-141.43912,-60.33859,-0.00556,0.00816,0.00354,-0.00517,0.00000,0.02027,-2.73836,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.500,0.87557189,0.19004963,1487.31884766,-141.43890,-60.33850,-0.00542,0.00862,0.00356,0.00565,0.00000,0.02027,-2.73836,-0.00000,-0.00005,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.525,0.87557134,0.19004926,1487.31896973,-141.43869,-60.33841,-0.00526,0.00845,0.00357,0.00635,0.00000,0.02027,-2.73836,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.550,0.87557078,0.19004889,1487.31909180,-141.43848,-60.33832,-0.00538,0.00827,0.00359,-0.00500,0.00000,0.02027,-2.73836,-0.00000,-0.00004,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.575,0.87557023,0.19004852,1487.31921387,-141.43840,-60.33799,-0.00524,0.00334,0.01306,0.00578,0.00000,0.02027,-2.73836,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.600,0.87556967,0.19004815,1487.31933594,-141.43820,-60.33791,-0.00508,0.00810,0.00320,0.00648,0.00000,0.02027,-2.73836,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.625,0.87556912,0.19004778,1487.31945801,-141.43800,-60.33783,-0.00520,0.00797,0.00327,-0.00489,0.00000,0.02027,-2.73836,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.650,0.87556856,0.19004742,1487.31958008,-141.43781,-60.33775,-0.00505,0.00786,0.00334,0.00588,0.00000,0.02027,-2.73836,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.675,0.87556801,0.19004705,1487.31970215,-141.43761,-60.33767,-0.00489,0.00772,0.00327,0.00659,0.00000,0.02027,-2.73836,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.700,0.87556745,0.19004668,1487.31982422,-141.43742,-60.33759,-0.00501,0.00758,0.00335,-0.00480,0.00000,0.02027,-2.73837,-0.00000,-0.00004,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.725,0.87556690,0.19004631,1487.31994629,-141.43733,-60.33726,-0.00486,0.00387,0.01312,0.00595,0.00000,0.02027,-2.73837,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.750,0.87556634,0.19004594,1487.32006836,-141.43715,-60.33718,-0.00469,0.00745,0.00302,0.00665,0.00000,0.02027,-2.73837,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.775,0.87556579,0.19004557,1487.32019043,-141.43697,-60.33710,-0.00481,0.00736,0.00300,-0.00474,0.00000,0.02027,-2.73837,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.800,0.87556523,0.19004521,1487.32031250,-141.43678,-60.33703,-0.00466,0.00728,0.00298,0.00598,0.00000,0.02027,-2.73837,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.825,0.87556468,0.19004484,1487.32043457,-141.43660,-60.33696,-0.00450,0.00719,0.00297,0.00668,0.00000,0.02027,-2.73837,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.850,0.87556412,0.19004447,1487.32055664,-141.43642,-60.33688,-0.00461,0.00709,0.00311,-0.00473,0.00000,0.02027,-2.73837,-0.00000,-0.00003,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.875,0.87556357,0.19004410,1487.32067871,-141.43634,-60.33656,-0.00446,0.00280,0.01295,0.00599,0.00000,0.02027,-2.73837,-0.00000,-0.00004,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.900,0.87556301,0.19004373,1487.32080078,-141.43617,-60.33648,-0.00430,0.00699,0.00301,0.00669,0.00000,0.02027,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.925,0.87556246,0.19004336,1487.32092285,-141.43599,-60.33640,-0.00441,0.00750,0.00298,-0.00473,0.00000,0.02027,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.950,0.87556191,0.19004300,1487.32104492,-141.43582,-60.33633,-0.00427,0.00686,0.00272,0.00597,0.00000,0.02027,-2.73837,-0.00000,-0.00004,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76.975,0.87556135,0.19004263,1487.32104492,-141.43565,-60.33627,-0.00410,0.00681,0.00277,0.00665,0.00000,0.02027,-2.73837,-0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.000,0.87556080,0.19004226,1487.32116699,-141.43549,-60.33619,-0.00422,0.00675,0.00282,-0.00478,0.00000,0.02027,-2.73837,-0.00000,-0.00003,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.025,0.87556024,0.19004189,1487.32128906,-141.43542,-60.33588,-0.00407,0.00251,0.01257,0.00593,0.00000,0.02026,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.050,0.87555969,0.19004152,1487.32141113,-141.43526,-60.33581,-0.00390,0.00674,0.00284,0.00661,0.00000,0.02027,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.075,0.87555913,0.19004115,1487.32153320,-141.43509,-60.33574,-0.00403,0.00669,0.00273,-0.00482,0.00000,0.02027,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.100,0.87555858,0.19004079,1487.32165527,-141.43492,-60.33567,-0.00388,0.00665,0.00278,0.00587,0.00000,0.02026,-2.73837,-0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.125,0.87555802,0.19004042,1487.32165527,-141.43475,-60.33560,-0.00372,0.00659,0.00283,0.00654,0.00000,0.02027,-2.73837,0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.150,0.87555747,0.19004005,1487.32177734,-141.43459,-60.33553,-0.00384,0.00654,0.00273,-0.00490,0.00000,0.02026,-2.73837,0.00000,-0.00003,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.175,0.87555691,0.19003968,1487.32189941,-141.43454,-60.33522,-0.00369,0.00173,0.01239,0.00579,0.00000,0.02026,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.200,0.87555636,0.19003931,1487.32202148,-141.43439,-60.33516,-0.00353,0.00600,0.00258,0.00644,0.00000,0.02027,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.225,0.87555580,0.19003894,1487.32202148,-141.43423,-60.33509,-0.00366,0.00599,0.00253,-0.00501,0.00000,0.02026,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.250,0.87555525,0.19003858,1487.32214355,-141.43408,-60.33503,-0.00351,0.00600,0.00249,0.00571,0.00000,0.02026,-2.73837,0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.275,0.87555469,0.19003821,1487.32226563,-141.43393,-60.33496,-0.00336,0.00599,0.00260,0.00634,0.00000,0.02026,-2.73837,0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.300,0.87555414,0.19003784,1487.32226563,-141.43378,-60.33490,-0.00348,0.00598,0.00257,-0.00511,0.00000,0.02026,-2.73837,0.00000,-0.00002,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.325,0.87555359,0.19003747,1487.32238770,-141.43373,-60.33459,-0.00334,0.00178,0.01238,0.00561,0.00000,0.02026,-2.73837,-0.00000,-0.00003,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.350,0.87555303,0.19003710,1487.32250977,-141.43358,-60.33453,-0.00319,0.00606,0.00257,0.00623,0.00000,0.02026,-2.73837,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.375,0.87555248,0.19003673,1487.32250977,-141.43343,-60.33447,-0.00332,0.00605,0.00252,-0.00523,0.00000,0.02026,-2.73837,0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.400,0.87555192,0.19003637,1487.32263184,-141.43329,-60.33440,-0.00318,0.00549,0.00239,0.00548,0.00000,0.02026,-2.73837,0.00000,-0.00003,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.425,0.87555137,0.19003600,1487.32275391,-141.43315,-60.33435,-0.00303,0.00553,0.00226,0.00608,0.00000,0.02026,-2.73837,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.450,0.87555081,0.19003563,1487.32275391,-141.43301,-60.33429,-0.00316,0.00557,0.00229,-0.00537,0.00000,0.02026,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.475,0.87555026,0.19003526,1487.32287598,-141.43298,-60.33398,-0.00303,0.00143,0.01217,0.00535,0.00000,0.02026,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.500,0.87554970,0.19003489,1487.32299805,-141.43285,-60.33393,-0.00288,0.00575,0.00226,0.00595,0.00000,0.02026,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.525,0.87554915,0.19003452,1487.32299805,-141.43271,-60.33387,-0.00302,0.00579,0.00228,-0.00551,0.00000,0.02026,-2.73838,0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.550,0.87554859,0.19003415,1487.32312012,-141.43256,-60.33381,-0.00289,0.00585,0.00230,0.00522,0.00000,0.02026,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.575,0.87554804,0.19003379,1487.32312012,-141.43242,-60.33376,-0.00274,0.00528,0.00233,0.00580,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.600,0.87554748,0.19003342,1487.32324219,-141.43228,-60.33369,-0.00288,0.00532,0.00237,-0.00566,0.00000,0.02026,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.625,0.87554693,0.19003305,1487.32324219,-141.43225,-60.33339,-0.00276,0.00117,0.01209,0.00509,0.00000,0.02026,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.650,0.87554637,0.19003268,1487.32336426,-141.43211,-60.33334,-0.00262,0.00549,0.00234,0.00565,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.675,0.87554582,0.19003231,1487.32336426,-141.43199,-60.33328,-0.00276,0.00498,0.00212,-0.00582,0.00000,0.02026,-2.73838,0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.700,0.87554527,0.19003194,1487.32348633,-141.43187,-60.33323,-0.00264,0.00508,0.00206,0.00495,0.00000,0.02026,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.725,0.87554471,0.19003158,1487.32348633,-141.43175,-60.33318,-0.00250,0.00518,0.00200,0.00549,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.750,0.87554416,0.19003121,1487.32360840,-141.43161,-60.33313,-0.00265,0.00527,0.00210,-0.00597,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.775,0.87554360,0.19003084,1487.32360840,-141.43159,-60.33283,-0.00253,0.00057,0.01189,0.00482,0.00000,0.02026,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.800,0.87554305,0.19003047,1487.32373047,-141.43147,-60.33278,-0.00240,0.00494,0.00206,0.00534,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.825,0.87554249,0.19003010,1487.32373047,-141.43135,-60.33273,-0.00255,0.00503,0.00214,-0.00613,0.00000,0.02027,-2.73838,0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.850,0.87554194,0.19002973,1487.32385254,-141.43123,-60.33267,-0.00243,0.00515,0.00209,0.00468,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.875,0.87554138,0.19002937,1487.32385254,-141.43109,-60.33262,-0.00230,0.00525,0.00203,0.00518,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.900,0.87554083,0.19002900,1487.32397461,-141.43097,-60.33257,-0.00246,0.00473,0.00213,-0.00627,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.925,0.87554027,0.19002863,1487.32397461,-141.43095,-60.33227,-0.00235,0.00064,0.01193,0.00455,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.950,0.87553972,0.19002826,1487.32409668,-141.43083,-60.33222,-0.00222,0.00501,0.00209,0.00503,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77.975,0.87553916,0.19002789,1487.32409668,-141.43073,-60.33217,-0.00238,0.00455,0.00179,-0.00644,0.00000,0.02027,-2.73838,0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.000,0.87553861,0.19002752,1487.32409668,-141.43060,-60.33213,-0.00227,0.00472,0.00179,0.00440,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.025,0.87553805,0.19002716,1487.32421875,-141.43050,-60.33208,-0.00215,0.00426,0.00181,0.00488,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.050,0.87553750,0.19002679,1487.32421875,-141.43039,-60.33204,-0.00231,0.00440,0.00182,-0.00658,0.00000,0.02027,-2.73838,0.00000,-0.00001,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.075,0.87553695,0.19002642,1487.32434082,-141.43037,-60.33174,-0.00221,0.00037,0.01168,0.00426,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.100,0.87553639,0.19002605,1487.32434082,-141.43027,-60.33170,-0.00209,0.00419,0.00176,0.00473,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.125,0.87553584,0.19002568,1487.32446289,-141.43016,-60.33165,-0.00226,0.00434,0.00177,-0.00673,0.00000,0.02027,-2.73838,0.00000,-0.00001,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.150,0.87553528,0.19002531,1487.32446289,-141.43005,-60.33160,-0.00215,0.00451,0.00178,0.00414,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.175,0.87553473,0.19002495,1487.32446289,-141.42993,-60.33156,-0.00204,0.00467,0.00179,0.00460,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.200,0.87553417,0.19002458,1487.32458496,-141.42982,-60.33151,-0.00221,0.00421,0.00181,-0.00686,0.00000,0.02027,-2.73838,0.00000,-0.00001,-0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.225,0.87553362,0.19002421,1487.32458496,-141.42982,-60.33122,-0.00211,0.00018,0.01168,0.00403,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.250,0.87553306,0.19002384,1487.32470703,-141.42970,-60.33118,-0.00200,0.00462,0.00175,0.00447,0.00000,0.02027,-2.73838,-0.00000,-0.00002,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.275,0.87553251,0.19002347,1487.32470703,-141.42960,-60.33113,-0.00217,0.00416,0.00192,-0.00698,0.00000,0.02027,-2.73838,0.00000,-0.00001,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.300,0.87553195,0.19002310,1487.32482910,-141.42950,-60.33109,-0.00207,0.00378,0.00154,0.00391,0.00000,0.02027,-2.73838,0.00000,-0.00002,-0.00000,1.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
